ID,Endpoint,Assay,Value,Unit,Standardized_Value,Peptidic_Type,Source
MC-4131,Pe,PAMPA,5.3±1.3,10^-6 cm/s,-5.276,Semi,10.1021/acs.jmedchem.5b00919
MC-4131,Papp AB,Caco-2,0.2±0.2,10^-6 cm/s,-6.699,Semi,10.1021/acs.jmedchem.5b00919
MC-4132,Papp AB,Caco-2,3.7±0.5,10^-6 cm/s,-5.432,Semi,10.1021/acs.jmedchem.5b00919
MC-4133,Papp AB,Caco-2,0.30±0.3,10^-6 cm/s,-6.523,Semi,10.1021/acs.jmedchem.5b00919
MC-4133,Pe,PAMPA,4.9±1.5,10^-6 cm/s,-5.31,Semi,10.1021/acs.jmedchem.5b00919
MC-4134,Pe,PAMPA,4.7±0.3,10^-6 cm/s,-5.328,Semi,10.1021/acs.jmedchem.5b00919
MC-4134,Papp AB,Caco-2,2.2±0.1,10^-6 cm/s,-5.658,Semi,10.1021/acs.jmedchem.5b00919
MC-4135,Pe,PAMPA,0.2±0.0,10^-6 cm/s,-6.699,Semi,10.1021/acs.jmedchem.5b00919
MC-4135,Papp AB,Caco-2,0.4±0.1,10^-6 cm/s,-6.398,Semi,10.1021/acs.jmedchem.5b00919
MC-4136,Papp AB,Caco-2,0.2±0.0,10^-6 cm/s,-6.699,Non,10.1021/acs.jmedchem.5b00919
MC-4136,Pe,PAMPA,0.5±0.1,10^-6 cm/s,-6.301,Non,10.1021/acs.jmedchem.5b00919
MC-4137,Pe,PAMPA,1.3±0.1,10^-6 cm/s,-5.886,Non,10.1021/acs.jmedchem.5b00919
MC-4137,Papp AB,Caco-2,0.4±0.1,10^-6 cm/s,-6.398,Non,10.1021/acs.jmedchem.5b00919
MC-4138,Pe,PAMPA,11.0±1.1,10^-6 cm/s,-4.959,Non,10.1021/acs.jmedchem.5b00919
MC-4138,Papp AB,Caco-2,7.4±0.4,10^-6 cm/s,-5.131,Non,10.1021/acs.jmedchem.5b00919
MC-4139,Papp AB,Caco-2,6.8±0.7,10^-6 cm/s,-5.167,Non,10.1021/acs.jmedchem.5b00919
MC-4139,Pe,PAMPA,9.1±1.2,10^-6 cm/s,-5.041,Non,10.1021/acs.jmedchem.5b00919
MC-4140,Papp,RRCK,1.2,10^-6 cm/s,-5.921,Semi,10.1021/acsmedchemlett.9b00149
MC-4140,Pe,PAMPA,2.2±0.3,10^-6 cm/s,-5.658,Semi,10.1021/acs.jmedchem.5b00919
MC-4140,Papp AB,Caco-2,8.0±2.0,10^-6 cm/s,-5.097,Semi,10.1021/acs.jmedchem.5b00919
MC-4141,Pe,PAMPA,6.1±0.5,10^-6 cm/s,-5.215,Semi,10.1021/acs.jmedchem.5b00919
MC-4141,Papp AB,Caco-2,9.6±0.2,10^-6 cm/s,-5.018,Semi,10.1021/acs.jmedchem.5b00919
MC-4142,Papp AB,Caco-2,10.9±1.2,10^-6 cm/s,-4.963,Semi,10.1021/acs.jmedchem.5b00919
MC-4142,Pe,PAMPA,4.7±2.2,10^-6 cm/s,-5.328,Semi,10.1021/acs.jmedchem.5b00919
MC-4143,Papp AB,Caco-2,14.0±6.8,10^-6 cm/s,-4.854,Non,10.1021/acs.jmedchem.5b00919
MC-4143,Papp,RRCK,9.6,10^-6 cm/s,-5.018,Non,10.1021/acsmedchemlett.9b00149
MC-4143,Pe,PAMPA,2.1±1.7,10^-6 cm/s,-5.678,Non,10.1021/acs.jmedchem.5b00919
MC-4144,Pe,PAMPA,1.5±0.2,10^-6 cm/s,-5.824,Non,10.1021/acs.jmedchem.5b00919
MC-4144,Papp AB,Caco-2,21.2±2.1,10^-6 cm/s,-4.674,Non,10.1021/acs.jmedchem.5b00919
MC-4145,Pe,PAMPA,17.2±2.0,10^-6 cm/s,-4.764,Non,10.1021/acs.jmedchem.5b00919
MC-4145,Papp AB,Caco-2,19.3±3.3,10^-6 cm/s,-4.714,Non,10.1021/acs.jmedchem.5b00919
MC-4146,ER,Caco-2,2.1,,2.1,Semi,10.1021/jm050277f
MC-4146,Papp AB,Caco-2,6.4,10^7cm/s,-6.193820026,Semi,10.1021/jm050277f
MC-4146,ER,Caco-2,5.4,,5.4,Semi,10.1021/jm050277f
MC-4146,ER,Caco-2,2.9,,2.9,Semi,10.1021/jm050277f
MC-4146,Papp BA,Caco-2,30,10^7cm/s,-5.522878745,Semi,10.1021/jm050277f
MC-4146,Papp BA,Caco-2,8.6,10^7cm/s,-6.065501549,Semi,10.1021/jm050277f
MC-4146,Papp AB,Caco-2,10.5,10^7cm/s,-5.978810701,Semi,10.1021/jm050277f
MC-4146,ER,Caco-2,6.1,,6.1,Semi,10.1021/jm050277f
MC-4146,Papp AB,Caco-2,1.4,10^7cm/s,-6.853871964,Semi,10.1021/jm050277f
MC-4146,Papp AB,Caco-2,1.3,10^7cm/s,-6.886056648,Semi,10.1021/jm050277f
MC-4146,Papp BA,Caco-2,7,10^7cm/s,-6.15490196,Semi,10.1021/jm050277f
MC-4146,Papp BA,Caco-2,13.4,10^7cm/s,-5.872895202,Semi,10.1021/jm050277f
MC-4147,Papp BA,Caco-2,40.8,10^7cm/s,-5.389339837,Semi,10.1021/jm050277f
MC-4147,ER,Caco-2,13,,13,Semi,10.1021/jm050277f
MC-4147,ER,Caco-2,6.1,,6.1,Semi,10.1021/jm050277f
MC-4147,ER,Caco-2,2.8,,2.8,Semi,10.1021/jm050277f
MC-4147,ER,Caco-2,4.9,,4.9,Semi,10.1021/jm050277f
MC-4147,Papp BA,Caco-2,33.1,10^7cm/s,-5.480172006,Semi,10.1021/jm050277f
MC-4147,Papp AB,Caco-2,8.3,10^7cm/s,-6.080921908,Semi,10.1021/jm050277f
MC-4147,Papp AB,Caco-2,2,10^7cm/s,-6.698970004,Semi,10.1021/jm050277f
MC-4147,Papp AB,Caco-2,2.5,10^7cm/s,-6.602059991,Semi,10.1021/jm050277f
MC-4147,Papp AB,Caco-2,5.1,10^7cm/s,-6.292429824,Semi,10.1021/jm050277f
MC-4147,Papp BA,Caco-2,12.1,10^7cm/s,-5.91721463,Semi,10.1021/jm050277f
MC-4147,Papp BA,Caco-2,14.2,10^7cm/s,-5.847711656,Semi,10.1021/jm050277f
MC-4148,Papp,Caco-2,4.97,10^-6 cm/s,-5.304,Semi,10.1021/jm020426j
MC-4149,Papp,MDCK,1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.6b00384
MC-4150,Papp,MDCK,1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.6b00384
MC-4151,Papp,MDCK,1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.6b00384
MC-4152,Papp,PAMPA,350,nm/s,-4.456,Non,10.1021/acsmedchemlett.6b00375
MC-4152,Papp,PAMPA,540,nm/s,-4.268,Non,10.1021/acsmedchemlett.6b00375
MC-4153,Papp,PAMPA,50,nm/s,-5.301,Non,10.1021/acs.jmedchem.6b00469
MC-4153,Papp AB,Caco-2,15,nm/s,-5.824,Non,10.1016/j.bmcl.2016.08.088
MC-4153,Papp BA,Caco-2,47,nm/s,-5.328,Non,10.1016/j.bmcl.2016.08.088
MC-4154,Papp,PAMPA,26,nm/s,-5.585,Non,10.1016/j.bmcl.2016.08.088
MC-4154,Papp,PAMPA,21,nm/s,-5.678,Non,10.1016/j.bmcl.2016.08.088
MC-4155,Papp,PAMPA,88,nm/s,-5.056,Non,10.1021/acsmedchemlett.6b00375
MC-4156,Papp,PAMPA,337,nm/s,-4.472,Non,10.1016/j.bmcl.2016.08.088
MC-4156,Papp,PAMPA,117,nm/s,-4.932,Non,10.1016/j.bmcl.2016.08.088
MC-4157,Papp,PAMPA,34,nm/s,-5.469,Non,10.1016/j.bmcl.2016.08.088
MC-4157,Papp,PAMPA,209,nm/s,-4.68,Non,10.1016/j.bmcl.2016.08.088
MC-4158,Papp,PAMPA,180,nm/s,-4.745,Non,10.1021/acs.jmedchem.6b00469
MC-4159,Papp,PAMPA,900,nm/s,-4.046,Non,10.1021/acs.jmedchem.6b00469
MC-4160,Papp,PAMPA,13,nm/s,-5.886,Non,10.1021/acs.jmedchem.6b00469
MC-4161,Papp,PAMPA,200,nm/s,-4.699,Non,10.1021/acs.jmedchem.6b00469
MC-4162,Papp,Caco-2,0.3,10^-7 cm/s,-7.523,Semi,10.1021/jm701044r
MC-4163,ER,OTHER,53,,53,Non,10.1021/acs.jmedchem.7b01869
MC-4163,Pe,PAMPA,4,nm/s,-6.398,Non,10.1021/acs.jmedchem.7b01869
MC-4163,ER,OTHER,26,,26,Non,10.1021/acs.jmedchem.7b01869
MC-4163,ER,OTHER,26,,26,Non,10.1021/acs.jmedchem.7b01870
MC-4163,ER,OTHER,53,,53,Non,10.1021/acs.jmedchem.7b01870
MC-4164,Papp,PAMPA,33,nm/s,-5.481,Non,10.1021/acs.jmedchem.6b00469
MC-4165,Papp,PAMPA,290,nm/s,-4.538,Non,10.1021/acsmedchemlett.6b00375
MC-4165,Papp,PAMPA,15,nm/s,-5.824,Non,10.1021/acsmedchemlett.6b00375
MC-4166,Papp,Caco-2,1.47±0.44,10^-6 cm/s,-5.833,Semi,10.1021/jm070836d
MC-4166,Papp,OTHER,5.63±0.75,10^-6 cm/s,-5.249,Semi,10.1021/jm070836d
MC-4167,Papp,Caco-2,1.9±0.24,10^-6 cm/s,-5.721,Semi,10.1021/jm070836d
MC-4167,Papp,OTHER,3.89±0.51,10^-6 cm/s,-5.41,Semi,10.1021/jm070836d
MC-4168,Papp,Caco-2,3.22±0.9,10^-6 cm/s,-5.492,Semi,10.1021/jm070836d
MC-4168,Papp,OTHER,5.26±1.79,10^-6 cm/s,-5.279,Semi,10.1021/jm070836d
MC-4169,Papp,Caco-2,7.58,10^-6 cm/s,-5.12,Semi,10.1021/jm070836d
MC-4169,Papp,OTHER,4.58±1.29,10^-6 cm/s,-5.339,Semi,10.1021/jm070836d
MC-4169,Papp,Caco-2,2.22±0.57,10^-6 cm/s,-5.654,Semi,10.1021/jm070836d
MC-4170,Papp,Caco-2,2.45±1.1,10^-6 cm/s,-5.611,Non,10.1021/jm070836d
MC-4170,Papp,OTHER,3.94±0.77,10^-6 cm/s,-5.405,Non,10.1021/jm070836d
MC-4171,Papp,PAMPA,58,nm/s,-5.237,Non,10.1021/acs.jmedchem.6b00469
MC-4172,Papp,PAMPA,19,nm/s,-5.721,Non,10.1021/acs.jmedchem.6b00469
MC-4173,Papp,PAMPA,120,nm/s,-4.921,Non,10.1021/acsmedchemlett.6b00375
MC-4173,Papp,PAMPA,67,nm/s,-5.174,Non,10.1021/acsmedchemlett.6b00375
MC-4174,Papp,PAMPA,230,nm/s,-4.638,Non,10.1021/acs.jmedchem.6b00469
MC-4175,Papp,Caco-2,0.3,10^-7 cm/s,-7.523,Pep,10.1021/jm701044r
MC-4176,Papp,PAMPA,220,nm/s,-4.658,Non,10.1021/acsmedchemlett.6b00375
MC-4177,Papp,PAMPA,59,nm/s,-5.229,Non,10.1021/acs.jmedchem.6b00469
MC-4178,Papp,RRCK,0.35,10^-6 cm/s,-6.456,Semi,10.1021/ml500239m
MC-4179,Papp,PAMPA,805,nm/s,-4.094,Non,10.1016/j.bmcl.2016.08.088
MC-4179,Papp,PAMPA,80,nm/s,-5.097,Non,10.1016/j.bmcl.2016.08.088
MC-4180,Papp,PAMPA,119,nm/s,-4.924,Non,10.1016/j.bmcl.2016.08.088
MC-4180,Papp,PAMPA,48,nm/s,-5.319,Non,10.1016/j.bmcl.2016.08.088
MC-4181,Papp,PAMPA,3,nm/s,-6.523,Non,10.1021/acs.jmedchem.6b00469
MC-4182,Papp,PAMPA,45,nm/s,-5.347,Non,10.1021/acs.jmedchem.6b00469
MC-4183,Papp,PAMPA,40,nm/s,-5.398,Non,10.1016/j.bmcl.2016.08.088
MC-4183,Papp,PAMPA,211,nm/s,-4.676,Non,10.1016/j.bmcl.2016.08.088
MC-4184,Papp,MDCK,1.9,10^-6 cm/s,-5.721,Non,10.1021/jm900672t
MC-4185,Papp,MDCK,0.87,10^-6 cm/s,-6.06,Non,10.1021/jm900672t
MC-4185,ER,MDCK,1,,1,Non,10.1021/jm900672t
MC-4186,Papp,MDCK,8.3,10^-6 cm/s,-5.081,Semi,10.1021/acs.jmedchem.7b01028
MC-4187,Papp,MDCK,2.7,10^-6 cm/s,-5.569,Semi,10.1021/acs.jmedchem.7b01028
MC-4188,Papp,MDCK,0.7,10^-6 cm/s,-6.155,Semi,10.1021/acs.jmedchem.7b01028
MC-4189,Papp,PAMPA,9,10^-6 cm/s,-5.046,Non,10.1021/acs.jmedchem.7b00017
MC-4190,Papp,PAMPA,68,nm/s,-5.167,Non,10.1016/j.bmcl.2017.04.008
MC-4191,Papp,Caco-2,21±3.6,10^-6 cm/s,-4.678,Semi,10.1021/jm701093y
MC-4192,Papp,MDCK,1,10^-6 cm/s,-6,Semi,10.1021/acs.jmedchem.7b01028
MC-4193,Papp,MDCK,0.9,10^-6 cm/s,-6.046,Semi,10.1021/acs.jmedchem.7b01028
MC-4194,Papp,PAMPA,2.2,10^-6 cm/s,-5.658,Non,10.1021/acs.jmedchem.7b00017
MC-4195,Papp,PAMPA,7.6,10^-6 cm/s,-5.119,Non,10.1021/acs.jmedchem.7b00017
MC-4196,Papp,PAMPA,15,10^-6 cm/s,-4.824,Non,10.1021/acs.jmedchem.7b00017
MC-4197,Papp,PAMPA,7.2,10^-6 cm/s,-5.143,Non,10.1021/acs.jmedchem.7b00017
MC-4198,Papp,MDCK,7.6,10^-6 cm/s,-5.119,Semi,10.1021/acs.jmedchem.7b01028
MC-4199,Papp,MDCK,6.2,10^-6 cm/s,-5.208,Semi,10.1021/acs.jmedchem.7b01028
MC-4200,Papp,PAMPA,12,10^-6 cm/s,-4.921,Non,10.1021/acs.jmedchem.7b00017
MC-4201,Papp,MDCK,1.2,10^-6 cm/s,-5.921,Semi,10.1021/acs.jmedchem.7b01028
MC-4202,Papp,MDCK,4,10^-6 cm/s,-5.398,Non,10.1021/acs.jmedchem.7b01028
MC-4203,Papp,PAMPA,145,nm/s,-4.839,Non,10.1016/j.bmcl.2017.04.008
MC-4204,Papp,MDCK,6.6,10^-6 cm/s,-5.18,Semi,10.1021/acs.jmedchem.7b01028
MC-4205,Papp,MDCK,1,10^-6 cm/s,-6,Semi,10.1021/acs.jmedchem.7b01028
MC-4206,Papp,PAMPA,100,nm/s,-5,Non,10.1016/j.bmcl.2017.04.008
MC-4207,Papp,Caco-2,17.8±1.37,10^-6 cm/s,-4.75,Semi,10.1021/jm701093y
MC-4207,Papp,RRCK,0.24,10^-6 cm/s,-6.62,Semi,10.1021/ml500239m
MC-4208,Papp,MDCK,1,10^-6 cm/s,-6,Semi,10.1021/acs.jmedchem.7b01028
MC-4209,Papp,Caco-2,20.5,10^-6 cm/s,-4.688,Semi,10.1021/jm020426j
MC-4210,Papp,MDCK,4.8,10^-6 cm/s,-5.319,Semi,10.1021/acs.jmedchem.7b01028
MC-4211,Papp,PAMPA,9.2,10^-6 cm/s,-5.036,Non,10.1021/acs.jmedchem.7b00017
MC-4212,Papp,MDCK,3.8,10^-6 cm/s,-5.42,Semi,10.1021/acs.jmedchem.7b01028
MC-4213,Papp,MDCK,1,10^-6 cm/s,-6,Semi,10.1021/acs.jmedchem.7b01028
MC-4214,Papp,PAMPA,0.89,10^-6 cm/s,-6.051,Non,10.1021/acs.jmedchem.7b00017
MC-4215,Papp,MDCK,1.8,10^-6 cm/s,-5.745,Semi,10.1021/acs.jmedchem.7b01028
MC-4216,Papp,MDCK,5.2,10^-6 cm/s,-5.284,Semi,10.1021/acs.jmedchem.7b01028
MC-4217,Papp,PAMPA,6.8,10^-6 cm/s,-5.167,Non,10.1021/acs.jmedchem.7b00017
MC-4218,Papp,MDCK,1,10^-6 cm/s,-6,Semi,10.1021/acs.jmedchem.7b01028
MC-4219,Papp,MDCK,1,10^-6 cm/s,-6,Semi,10.1021/acs.jmedchem.7b01028
MC-4220,Papp,MDCK,4,10^-6 cm/s,-5.398,Semi,10.1021/acs.jmedchem.7b01028
MC-4221,Papp,PAMPA,>1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.8b00028
MC-4222,Papp,PAMPA,>1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.8b00028
MC-4223,Papp,PAMPA,0.82,10^-6 cm/s,-6.086,Non,10.1021/acsmedchemlett.8b00028
MC-4224,Papp,PAMPA,>1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.8b00028
MC-4225,Papp,PAMPA,>1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.8b00028
MC-4226,Papp,PAMPA,>1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.8b00028
MC-4227,Papp,PAMPA,>1,10^-6 cm/s,-6,Non,10.1021/acsmedchemlett.8b00028
MC-4228,Papp,PAMPA,0.08,10^-6 cm/s,-7.097,Semi,10.1016/j.ejmech.2015.04.049
MC-4228,Papp AB,Caco-2,0.93,10^-6 cm/s,-6.032,Semi,10.1016/j.ejmech.2015.04.049
MC-4229,Papp,PAMPA,12.1,10^-6 cm/s,-4.917,Non,10.1021/acs.jmedchem.7b00717
MC-4230,Papp,PAMPA,5.1,10^-6 cm/s,-5.292,Non,10.1021/acs.jmedchem.7b00717
MC-4231,Papp,PAMPA,0.06,10^-6 cm/s,-7.222,Non,10.1021/acs.jmedchem.7b00717
MC-4232,Papp,PAMPA,0.28,10^-6 cm/s,-6.553,Non,10.1021/acs.jmedchem.7b00717
MC-4233,Papp,PAMPA,0.19,10^-6 cm/s,-6.721,Non,10.1021/acs.jmedchem.7b00717
MC-4234,Papp,PAMPA,3.5,10^-6 cm/s,-5.456,Non,10.1021/acs.jmedchem.7b00717
MC-4235,Papp,PAMPA,<10,nm/s,-6,Pep,10.1016/j.bmcl.2018.07.021
MC-4236,Papp,PAMPA,<10,nm/s,-6,Pep,10.1016/j.bmcl.2018.07.021
MC-4237,Papp,PAMPA,<10,nm/s,-6,Pep,10.1016/j.bmcl.2018.07.021
MC-4238,Papp,PAMPA,<10,nm/s,-6,Pep,10.1016/j.bmcl.2018.07.021
MC-4239,Papp,PAMPA,87,nm/s,-5.06,Pep,10.1016/j.bmcl.2018.07.021
MC-4240,ER,RRCK,4.2,,4.2,Non,10.1016/j.ejmech.2017.04.032
MC-4240,Papp BA,RRCK,28.3,10^-6 cm/s,-4.548,Non,10.1016/j.ejmech.2017.04.032
MC-4240,Papp AB,RRCK,8.1,10^-6 cm/s,-5.092,Non,10.1016/j.ejmech.2017.04.032
MC-4241,Papp,OTHER,6.16±0.52,10^-6 cm/s,-5.21,Semi,10.1021/jm070836d
MC-4241,Papp,Caco-2,3.47±1.4,10^-6 cm/s,-5.46,Semi,10.1021/jm070836d
MC-4242,Papp,Caco-2,2.95±0.91,10^-6 cm/s,-5.53,Non,10.1021/jm070836d
MC-4242,Papp,OTHER,5.63±0.75,10^-6 cm/s,-5.249,Non,10.1021/jm070836d
MC-4243,Papp AB,Caco-2,8.4,10^-6 cm/s,-5.076,Non,10.1021/acs.jmedchem.1c00712
MC-4243,ER,Caco-2,4.1,,4.1,Non,10.1021/acs.jmedchem.1c00712
MC-4244,ER,Caco-2,45.3,,45.3,Non,10.1021/acs.jmedchem.1c00712
MC-4244,Papp AB,Caco-2,0.9,10^-6 cm/s,-6.046,Non,10.1021/acs.jmedchem.1c00712
MC-4245,Papp BA,Caco-2,14.1,10^7cm/s,-5.850780887,Semi,10.1021/jm050277f
MC-4245,ER,Caco-2,2.8,,2.8,Semi,10.1021/jm050277f
MC-4245,ER,Caco-2,5,,5,Semi,10.1021/jm050277f
MC-4245,ER,Caco-2,14,,14,Semi,10.1021/jm050277f
MC-4245,ER,Caco-2,2.3,,2.3,Semi,10.1021/jm050277f
MC-4245,Papp BA,Caco-2,13.2,10^7cm/s,-5.879426069,Semi,10.1021/jm050277f
MC-4245,Papp BA,Caco-2,9,10^7cm/s,-6.045757491,Semi,10.1021/jm050277f
MC-4245,Papp AB,Caco-2,2,10^7cm/s,-6.698970004,Semi,10.1021/jm050277f
MC-4245,Papp BA,Caco-2,10,10^7cm/s,-6,Semi,10.1021/jm050277f
MC-4245,Papp AB,Caco-2,5.1,10^7cm/s,-6.292429824,Semi,10.1021/jm050277f
MC-4245,Papp AB,Caco-2,0.96,10^7cm/s,-7.017728767,Semi,10.1021/jm050277f
MC-4245,Papp AB,Caco-2,4,10^7cm/s,-6.397940009,Semi,10.1021/jm050277f
MC-4246,Papp AB,Caco-2,6.42±0.35,10^-7 cm/s,-6.192,Semi,10.1016/j.bmc.2009.02.053
MC-4246,Log Papp AB,Caco-2,0.16,,0.16,Semi,10.1016/j.bmc.2009.02.053
MC-4247,Papp AB,Caco-2,3.8,10^-6 cm/s,-5.42,Non,10.1016/j.bmcl.2008.07.088
MC-4248,Papp AB,Caco-2,0.4,10^-6 cm/s,-6.398,Semi,10.1016/j.bmcl.2008.10.004
MC-4249,Papp,MDCK,2.9,10^-6 cm/s,-5.538,Semi,10.1021/acsmedchemlett.9b00036
MC-4250,Papp,MDCK,40,10^-6 cm/s,-4.398,Semi,10.1021/acsmedchemlett.6b00100
MC-4251,Papp,MDCK,7.6,10^-6 cm/s,-5.119,Semi,10.1021/acsmedchemlett.9b00036
MC-4252,Papp AB,MDCK,3.7,10^-6 cm/s,-5.432,Non,10.1021/acs.jmedchem.9b01206
MC-4252,ER,MDCK,3.5,,3.5,Non,10.1021/acs.jmedchem.9b01206
MC-4253,Papp,MDCK,1.8,10^-6 cm/s,-5.745,Non,10.1021/acs.jmedchem.8b01259
MC-4254,Papp AB,Caco-2,22,10^-6 cm/s,-4.658,Semi,10.1016/j.bmcl.2008.10.004
MC-4255,Papp,MDCK,39,10^-6 cm/s,-4.409,Semi,10.1021/acsmedchemlett.6b00100
MC-4256,Papp AB,MDCK,6.2,10^-6 cm/s,-5.208,Non,10.1021/acs.jmedchem.9b01206
MC-4256,ER,MDCK,1.3,,1.3,Non,10.1021/acs.jmedchem.9b01206
MC-4257,Papp,MDCK,8,10^-6 cm/s,-5.097,Semi,10.1021/acsmedchemlett.6b00100
MC-4258,Papp,MDCK,18,10^-6 cm/s,-4.745,Semi,10.1021/acsmedchemlett.6b00100
MC-4259,Papp AB,MDCK,6.1,10^-6 cm/s,-5.215,Non,10.1021/acs.jmedchem.9b01206
MC-4259,ER,MDCK,1.5,,1.5,Non,10.1021/acs.jmedchem.9b01206
MC-4260,Papp,PAMPA,0.2,10^-6 cm/s,-6.699,Semi,10.1021/acsmedchemlett.8b00543
MC-4261,Papp,PAMPA,0.6,10^-6 cm/s,-6.222,Semi,10.1021/acsmedchemlett.8b00543
MC-4262,Papp,MDCK,5.7,10^-6 cm/s,-5.244,Semi,10.1021/acsmedchemlett.9b00036
MC-4263,Papp AB,MDCK,9.4,10^-6 cm/s,-5.027,Non,10.1021/acs.jmedchem.9b01206
MC-4263,ER,MDCK,3.5,,3.5,Non,10.1021/acs.jmedchem.9b01206
MC-4264,Papp,MDCK,11,10^-6 cm/s,-4.959,Semi,10.1021/acsmedchemlett.6b00100
MC-4265,ER,MDCK,3.1,,3.1,Non,10.1021/acs.jmedchem.9b01206
MC-4265,Papp AB,MDCK,5.7,10^-6 cm/s,-5.244,Non,10.1021/acs.jmedchem.9b01206
MC-4266,Papp AB,MDCK,3.8,10^-6 cm/s,-5.42,Non,10.1021/acs.jmedchem.9b01206
MC-4266,ER,MDCK,13.6,,13.6,Non,10.1021/acs.jmedchem.9b01206
MC-4267,Papp,MDCK,3.9,10^-6 cm/s,-5.409,Semi,10.1021/acsmedchemlett.9b00036
MC-4268,Papp AB,MDCK,0.5,10^-6 cm/s,-6.301,Non,10.1021/acs.jmedchem.9b01206
MC-4268,ER,MDCK,48.2,,48.2,Non,10.1021/acs.jmedchem.9b01206
MC-4269,Papp AB,MDCK,1.7,10^-6 cm/s,-5.77,Non,10.1021/acs.jmedchem.9b01206
MC-4269,ER,MDCK,9.4,,9.4,Non,10.1021/acs.jmedchem.9b01206
MC-4270,Papp,PAMPA,1.3,10^-6 cm/s,-5.886,Non,10.1021/acs.jmedchem.8b01259
MC-4271,Papp AB,Caco-2,9.29±1.27,10^-7 cm/s,-6.032,Semi,10.1016/j.bmc.2009.02.053
MC-4271,Log Papp AB,Caco-2,0.33,,0.33,Semi,10.1016/j.bmc.2009.02.053
MC-4272,Papp AB,MDCK,6.4,10^-6 cm/s,-5.194,Non,10.1021/acs.jmedchem.9b01206
MC-4272,ER,MDCK,3.7,,3.7,Non,10.1021/acs.jmedchem.9b01206
MC-4273,Papp,PAMPA,5.8,nm/s,-6.237,Semi,10.1021/acs.jmedchem.9b01963
MC-4274,Papp,PAMPA,1,10^-6 cm/s,-6,Semi,10.1021/acsmedchemlett.8b00543
MC-4275,Papp,PAMPA,1.2,10^-6 cm/s,-5.921,Non,10.1021/acs.jmedchem.8b01259
MC-4276,Papp,MDCK,40,10^-6 cm/s,-4.398,Semi,10.1021/acsmedchemlett.6b00100
MC-4277,Papp,PAMPA,0.2,10^-6 cm/s,-6.699,Semi,10.1021/acsmedchemlett.8b00543
MC-4278,Papp,MDCK,5.5,10^-6 cm/s,-5.26,Semi,10.1021/acsmedchemlett.9b00036
MC-4279,Papp,PAMPA,0.2,10^-6 cm/s,-6.699,Non,10.1021/acs.jmedchem.8b01259
MC-4280,Papp,PAMPA,7.8,10^-6 cm/s,-5.108,Non,10.1021/acs.jmedchem.8b01259
MC-4281,Papp,PAMPA,2.2,10^-6 cm/s,-5.658,Non,10.1021/acs.jmedchem.8b01259
MC-4282,Papp,MDCK,0.2,10^-6 cm/s,-6.699,Semi,10.1021/acs.jmedchem.8b01259
MC-4283,Papp,PAMPA,5.9,10^-6 cm/s,-5.229,Non,10.1021/acs.jmedchem.8b01259
MC-4284,Papp AB,MDCK,8.4,10^-6 cm/s,-5.076,Non,10.1021/acs.jmedchem.9b01206
MC-4284,ER,MDCK,2.8,,2.8,Non,10.1021/acs.jmedchem.9b01206
MC-4285,Papp,PAMPA,5.3,10^-6 cm/s,-5.276,Non,10.1021/acs.jmedchem.9b01169
MC-4286,Papp,MDCK,4,10^-6 cm/s,-5.398,Semi,10.1021/acsmedchemlett.9b00036
MC-4287,Papp AB,MDCK,3.6,10^-6 cm/s,-5.444,Non,10.1021/acs.jmedchem.9b01206
MC-4287,ER,MDCK,5.2,,5.2,Non,10.1021/acs.jmedchem.9b01206
MC-4288,ER,MDCK,4.8,,4.8,Non,10.1021/acs.jmedchem.9b01206
MC-4288,Papp AB,MDCK,5.9,10^-6 cm/s,-5.229,Non,10.1021/acs.jmedchem.9b01206
MC-4289,Papp,MDCK,14.5,10^-6 cm/s,-4.839,Semi,10.1021/acsmedchemlett.9b00036
MC-4290,Papp AB,MDCK,1.6,10^-6 cm/s,-5.796,Non,10.1021/acs.jmedchem.9b01206
MC-4290,ER,MDCK,21,,21,Non,10.1021/acs.jmedchem.9b01206
MC-4291,Papp,MDCK,33,10^-6 cm/s,-4.481,Semi,10.1021/acsmedchemlett.6b00100
MC-4292,Papp AB,MDCK,8,10^-6 cm/s,-5.097,Non,10.1021/acs.jmedchem.9b01206
MC-4292,ER,MDCK,2.9,,2.9,Non,10.1021/acs.jmedchem.9b01206
MC-4293,Papp,PAMPA,0.2,10^-6 cm/s,-6.699,Non,10.1021/acs.jmedchem.9b01169
MC-4294,Papp AB,MDCK,4.5,10^-6 cm/s,-5.347,Non,10.1021/acs.jmedchem.9b01206
MC-4294,ER,MDCK,4.9,,4.9,Non,10.1021/acs.jmedchem.9b01206
MC-4295,Papp,PAMPA,2.3,10^-6 cm/s,-5.638,Non,10.1021/acs.jmedchem.8b01259
MC-4296,ER,MDCK,6.8,,6.8,Non,10.1021/acs.jmedchem.9b01206
